STATE_UT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
Andhra Pradesh,1945,0.5,0.0,0.0,35.25,38.3,40.85,177.05,146.7,153.2,151.0,47.349999999999994,7.6,797.8,0.5,73.55000000000001,517.8,205.95
Andhra Pradesh,1946,0.85,3.9499999999999997,6.65,38.9,51.25,85.1,119.7,123.05,132.2,90.9,209.1,100.35,961.95,4.8,96.75,460.04999999999995,400.34999999999997
Andhra Pradesh,1947,16.75,2.2,0.8,12.850000000000001,19.3,76.05,170.7,176.14999999999998,168.0,121.05,37.75,73.65,875.25,19.0,32.95,590.9,232.4
Andhra Pradesh,1948,2.8,13.950000000000001,5.75,28.65,40.75,62.95,138.2,109.8,155.2,106.25,147.5,4.8,816.75,16.75,75.25,466.20000000000005,258.55
Andhra Pradesh,1949,3.85,0.3,1.3,20.650000000000002,70.05000000000001,106.44999999999999,184.5,171.14999999999998,217.85000000000002,208.7,37.2,0.0,1021.9,4.15,91.9,679.8499999999999,245.95
Andhra Pradesh,1950,0.1,11.55,17.2,3.85,45.55,64.6,144.3,108.75,164.45,115.8,72.05,0.25,748.45,11.649999999999999,66.55,482.1,188.1
Andhra Pradesh,1951,0.6,0.05,22.0,46.0,76.9,94.25,195.95,121.7,119.85,80.9,57.95,1.1500000000000001,817.25,0.65,144.9,531.7,140.0
Andhra Pradesh,1952,0.0,10.85,6.699999999999999,20.5,138.85,71.6,94.85,105.35000000000001,91.39999999999999,180.25,3.7,84.94999999999999,808.95,10.85,166.05,363.15,268.85
Andhra Pradesh,1953,7.199999999999999,0.55,0.0,30.35,31.6,100.19999999999999,137.4,124.65,162.8,272.1,25.650000000000002,0.3,892.85,7.75,61.95,525.05,298.04999999999995
Andhra Pradesh,1954,6.8500000000000005,0.0,10.45,8.4,36.45,90.14999999999999,213.45,142.5,169.75,242.7,0.0,48.65,969.45,6.8500000000000005,55.3,615.9,291.45
Andhra Pradesh,1955,10.149999999999999,0.65,11.700000000000001,14.0,192.85,80.65,118.1,223.4,147.9,212.39999999999998,69.25,16.65,1097.65,10.8,218.6,569.95,298.25
Andhra Pradesh,1956,3.9000000000000004,1.6500000000000001,0.25,42.400000000000006,74.25,150.35,224.6,118.0,188.95,275.70000000000005,70.3,19.35,1169.75,5.6,116.85,681.95,365.35
Andhra Pradesh,1957,0.85,1.1,16.1,12.850000000000001,34.75,135.9,113.25,193.65,136.0,102.3,48.0,0.0,794.6500000000001,1.95,63.7,578.75,150.3
Andhra Pradesh,1958,5.0,4.0,7.55,24.15,42.5,69.8,173.5,232.39999999999998,154.7,364.95000000000005,118.30000000000001,9.950000000000001,1206.85,9.0,74.19999999999999,630.4,493.20000000000005
Andhra Pradesh,1959,3.0,7.949999999999999,0.0,16.85,25.45,140.75,180.7,161.85,147.0,152.4,32.1,10.15,878.25,10.899999999999999,42.35,630.3,194.65
Andhra Pradesh,1960,0.95,0.1,15.05,3.9499999999999997,29.9,111.65,143.15,59.8,255.65,84.3,125.7,13.75,843.8,1.05,48.900000000000006,570.2,223.7
Andhra Pradesh,1961,6.0,18.15,1.4,6.0,42.9,117.4,156.15,148.8,117.75,211.9,55.75,3.1500000000000004,885.35,24.15,50.3,540.1,270.85
Andhra Pradesh,1962,2.8,6.35,3.1500000000000004,39.7,73.55,87.65,135.85,148.1,214.4,294.5,35.099999999999994,39.7,1080.9,9.100000000000001,116.4,586.05,369.4
Andhra Pradesh,1963,3.55,0.15,8.55,44.150000000000006,24.95,102.1,110.0,162.14999999999998,113.60000000000001,265.7,16.55,15.0,866.5,3.7,77.65,487.9,297.25
Andhra Pradesh,1964,0.35,5.6,0.55,4.0,22.75,86.75,191.75,157.9,289.4,63.6,96.5,7.1499999999999995,926.3,5.95,27.25,725.75,167.3
Andhra Pradesh,1965,1.0,0.8999999999999999,6.3,37.8,26.150000000000002,49.6,122.45,163.15,158.75,37.25,43.6,28.299999999999997,675.05,1.9,70.2,493.9,109.14999999999999
Andhra Pradesh,1966,23.1,0.7,2.5,9.149999999999999,34.0,100.8,170.0,146.5,136.3,80.35,197.25,28.75,929.4000000000001,23.799999999999997,45.599999999999994,553.65,306.35
Andhra Pradesh,1967,14.95,0.05,53.25,12.950000000000001,35.6,93.5,186.45,86.75,141.2,64.1,23.900000000000002,77.8,790.35,14.95,101.75,507.9,165.8
Andhra Pradesh,1968,5.7,7.2,12.2,40.5,24.6,58.0,124.05,29.55,157.60000000000002,155.45,80.85,35.8,731.4,12.850000000000001,77.25,369.15,272.1
Andhra Pradesh,1969,0.1,0.2,1.8,5.3,158.95000000000002,93.15,155.25,113.19999999999999,86.0,233.05,155.35,58.65,1061.05,0.35,166.0,447.65,447.04999999999995
Andhra Pradesh,1970,0.5,11.95,12.6,15.5,85.85,115.85,145.0,222.4,132.25,145.60000000000002,32.449999999999996,0.25,920.3,12.45,113.95,615.5,178.35
Andhra Pradesh,1971,2.3,15.6,16.35,65.89999999999999,70.2,60.85,80.15,151.9,156.35,174.8,20.9,11.9,827.1500000000001,17.85,152.45,449.25,207.55
Andhra Pradesh,1972,1.6,16.6,0.0,22.950000000000003,54.95,117.94999999999999,76.05,54.099999999999994,161.55,271.15,97.55,52.8,927.25,18.2,77.9,409.59999999999997,421.54999999999995
Andhra Pradesh,1973,0.0,0.2,6.05,1.3,37.7,62.2,119.5,164.3,137.2,198.89999999999998,28.85,18.0,774.3,0.2,45.05,483.25,245.75
Andhra Pradesh,1974,0.05,0.75,5.6,10.35,48.3,93.85,110.4,100.65,199.60000000000002,234.14999999999998,32.9,0.0,836.7,0.8,64.35,504.54999999999995,267.05
Andhra Pradesh,1975,0.5,5.3,2.6,3.2,40.15,123.35,165.55,172.3,193.75,323.15,84.3,2.8,1117.0,5.8,45.95,654.95,410.25
Andhra Pradesh,1976,0.45,0.55,1.35,17.2,25.75,74.4,166.85,209.05,71.15,109.6,274.85,2.35,953.65,1.0,44.3,521.5,386.85
Andhra Pradesh,1977,0.95,0.2,1.7000000000000002,42.5,86.4,105.55,118.55,158.5,81.8,169.0,232.5,2.0,999.7,1.15,130.65,464.3,403.54999999999995
Andhra Pradesh,1978,5.35,12.7,6.35,30.0,26.0,114.19999999999999,161.55,175.9,195.2,78.9,98.80000000000001,48.7,953.8,18.1,62.349999999999994,646.9,226.45
Andhra Pradesh,1979,1.9000000000000001,24.799999999999997,0.05,11.1,110.85,79.2,84.75,87.6,194.25,56.85,208.60000000000002,13.9,873.75,26.65,122.0,445.70000000000005,279.35
Andhra Pradesh,1980,0.25,1.2,3.55,11.350000000000001,30.5,137.9,124.4,143.6,95.45,121.8,103.55,20.65,794.25,1.45,45.45,501.3,246.0
Andhra Pradesh,1981,11.95,0.05,25.95,12.8,50.8,80.55,141.0,132.35,237.0,115.69999999999999,27.8,21.35,857.25,11.95,89.6,590.8,164.85
Andhra Pradesh,1982,1.25,0.25,4.05,24.4,42.45,85.55000000000001,111.94999999999999,90.25,120.6,169.2,91.95,0.05,742.05,1.5,70.95,408.35,261.2
Andhra Pradesh,1983,0.05,9.15,4.25,6.75,55.400000000000006,100.9,149.05,228.55,265.85,178.89999999999998,21.75,48.85,1069.5,9.2,66.4,744.4,249.6
Andhra Pradesh,1984,6.1,45.4,15.1,19.45,15.649999999999999,58.449999999999996,190.55,71.1,142.85000000000002,95.55,74.25,24.7,759.1,51.5,50.25,462.95,194.5
Andhra Pradesh,1985,30.200000000000003,0.2,2.95,9.45,15.799999999999999,78.6,166.45,128.55,80.44999999999999,184.64999999999998,86.39999999999999,43.05,826.7,30.4,28.200000000000003,454.0,314.1
Andhra Pradesh,1986,50.7,20.2,1.1,17.9,30.55,79.85,80.95,195.45,101.1,113.75,96.85,7.0,795.3,70.85,49.550000000000004,457.35,217.55
Andhra Pradesh,1987,13.0,0.1,17.95,12.399999999999999,40.8,66.25,64.25,158.95,95.7,221.7,181.95,51.550000000000004,924.7,13.100000000000001,71.2,385.25,455.2
Andhra Pradesh,1988,0.3,8.549999999999999,3.15,40.7,61.25,46.5,245.7,243.7,231.8,60.699999999999996,33.55,27.65,1003.55,8.9,105.1,767.7,121.9
Andhra Pradesh,1989,0.05,0.05,31.4,4.75,27.95,89.35000000000001,287.4,131.05,168.2,53.35,44.45,23.85,861.85,0.1,64.05,676.05,121.65
Andhra Pradesh,1990,6.2,43.3,50.7,16.15,323.25,78.15,82.4,161.64999999999998,171.6,217.35,112.65,7.6,1270.9,49.5,390.1,493.75,337.6
Andhra Pradesh,1991,15.55,1.65,6.4,22.1,28.45,201.55,112.55000000000001,118.0,182.8,169.85,176.0,10.0,1044.8,17.15,56.95,614.9,355.8
Andhra Pradesh,1992,10.4,2.15,0.0,13.100000000000001,43.5,57.449999999999996,149.45,148.55,109.65,118.4,143.55,2.3,798.5,12.549999999999999,56.6,465.15,264.2
Andhra Pradesh,1993,1.1,8.25,16.8,18.950000000000003,60.5,57.55,137.85,111.5,150.45,184.45,74.9,56.0,878.4000000000001,9.35,96.25,457.45,315.4
Andhra Pradesh,1994,6.25,15.299999999999999,2.6,27.85,46.5,48.45,154.9,132.15,87.5,232.5,157.25,11.450000000000001,922.8,21.6,77.0,423.0,401.20000000000005
Andhra Pradesh,1995,27.8,3.65,12.4,15.100000000000001,197.10000000000002,74.7,190.7,197.39999999999998,111.3,230.25,47.55,5.199999999999999,1113.15,31.5,224.60000000000002,574.1,282.95
Andhra Pradesh,1996,1.7,3.35,3.4000000000000004,30.15,28.35,253.75,139.55,204.5,185.3,259.6,56.6,78.0,1244.3000000000002,5.1000000000000005,61.900000000000006,783.0999999999999,394.20000000000005
Andhra Pradesh,1997,15.8,3.5,18.299999999999997,48.1,30.700000000000003,68.4,98.4,104.4,261.45,93.69999999999999,98.5,62.25,903.55,19.299999999999997,97.1,532.6,254.45
Andhra Pradesh,1998,6.3999999999999995,19.400000000000002,14.5,35.8,31.3,94.5,170.3,208.45,228.75,162.6,134.95,22.35,1129.45,25.799999999999997,81.6,702.05,319.9
Andhra Pradesh,1999,0.45,3.9,0.35,11.05,71.55,92.0,102.39999999999999,117.0,100.4,127.05000000000001,49.05,6.0,681.1500000000001,4.3,82.9,411.75,182.14999999999998
Andhra Pradesh,2000,0.05,38.349999999999994,0.44999999999999996,20.6,71.1,146.6,124.4,276.5,102.9,102.14999999999999,24.150000000000002,24.55,931.8,38.4,92.19999999999999,650.3499999999999,150.85
Andhra Pradesh,2001,6.15,1.9,13.25,61.150000000000006,37.65,70.6,96.55,133.25,191.35,274.25,59.85,21.1,966.9,8.05,112.0,491.75,355.15
Andhra Pradesh,2002,26.8,1.6,7.5,26.15,45.0,103.0,58.8,121.65,74.95,158.1,29.25,6.45,659.2,28.4,78.65,358.3,193.8
Andhra Pradesh,2003,3.1,10.35,33.400000000000006,17.2,8.149999999999999,80.7,212.55,137.35000000000002,127.55,213.9,11.6,55.349999999999994,911.15,13.450000000000001,58.75,558.15,280.85
Andhra Pradesh,2004,17.1,7.85,12.25,37.6,103.64999999999999,96.30000000000001,157.5,74.05,127.69999999999999,136.15,37.5,0.1,807.6500000000001,24.9,153.5,455.5,173.8
Andhra Pradesh,2005,7.45,10.8,16.049999999999997,35.35,48.4,69.65,142.35,106.25,262.85,301.4,100.5,42.95,1144.0,18.25,99.8,581.1,444.8
Andhra Pradesh,2006,0.1,0.0,31.75,33.85,65.15,108.9,85.0,175.85,184.39999999999998,136.9,66.94999999999999,10.0,898.8499999999999,0.1,130.75,554.15,213.85
Andhra Pradesh,2007,0.0,2.8,0.1,7.25,14.05,254.15,112.4,175.65,236.55,172.3,23.599999999999998,41.15,1039.9,2.8,21.4,778.75,237.0
Andhra Pradesh,2008,4.800000000000001,40.15,78.35,11.3,38.5,75.75,144.95,190.55,144.25,88.8,131.75,3.5500000000000003,952.75,44.95,128.1,555.6,224.04999999999998
Andhra Pradesh,2009,0.25,0.0,5.5,7.4,50.2,70.75,87.05000000000001,146.0,153.85000000000002,80.94999999999999,119.1,18.349999999999998,739.35,0.25,63.099999999999994,457.59999999999997,218.4
Andhra Pradesh,2010,13.25,1.5499999999999998,2.5,13.9,113.7,132.2,253.25,201.8,176.7,143.7,193.0,92.44999999999999,1337.95,14.8,130.1,763.9,429.15
Andhra Pradesh,2011,0.4,15.0,0.45,48.45,50.45,65.65,162.45,189.7,100.44999999999999,91.05,55.900000000000006,20.05,799.95,15.35,99.39999999999999,518.3,166.9
Andhra Pradesh,2012,20.150000000000002,0.0,2.6,28.35,39.05,71.2,180.8,170.6,158.0,126.85,188.14999999999998,30.95,1016.7,20.150000000000002,70.05,580.6,345.9
Andhra Pradesh,2013,1.65,30.1,5.85,37.4,33.55,100.65,129.05,116.69999999999999,147.6,290.4,45.85,2.7,941.55,31.799999999999997,76.85,494.0,338.95
Andhra Pradesh,2014,0.30000000000000004,0.95,10.8,5.55,79.80000000000001,56.0,110.25,146.45,112.95,150.1,30.75,9.600000000000001,713.3499999999999,1.2,96.1,425.6,190.45
Andhra Pradesh,2015,1.95,0.3,9.45,52.85,36.900000000000006,178.4,79.55,157.8,169.05,83.2,232.5,27.1,1029.0,2.2,99.15,584.8,342.79999999999995
Arunachal Pradesh,1916,48.1,69.8,71.1,316.1,424.6,1124.9,996.3002760737818,629.7,333.9,276.84567828855734,41.52633248752545,27.55622706290282,4759.615119769704,117.9,811.8,3238.887415074816,345.74879931616715
Arunachal Pradesh,1917,21.4,164.5,176.4288839388006,269.6,107.9,823.8,909.1,628.4,411.5,199.3,63.5,0.0,4733.511359414755,185.9,981.666295514684,2772.8,262.8
Arunachal Pradesh,1918,10.4,11.0,191.2,144.6,861.1,1609.9,1303.0,692.6,515.8,125.2,7.8,13.7,5486.3,21.4,1196.9,4121.3,146.7
Arunachal Pradesh,1919,34.5,67.8,28.5,256.9,420.6,973.6,999.0,286.7,628.7,948.3,40.7,8.6,4693.9,102.3,706.0,2888.0,997.6
Arunachal Pradesh,1920,14.0,196.3,605.6,364.7,173.6,840.6,535.4,896.5,376.7,103.3,0.0,0.0,4106.7,210.3,1143.9,2649.2,103.3
Arunachal Pradesh,1921,78.9,54.3,180.3,358.0,598.0,1233.2,1433.0,885.9,603.4,246.3,4.6,15.5,5691.4,133.2,1136.3,4155.5,266.4
Arunachal Pradesh,1922,50.7,59.4,170.4,299.5,350.5,1109.3,918.7,488.3,207.6,483.5,30.3,19.0,4187.2,110.1,820.4,2723.9,532.8
Arunachal Pradesh,1923,9.4,160.8,34.0,240.9,445.4,408.6,1278.5,251.3,617.3,50.1,8.4,2.8,3507.5,170.2,720.3,2555.7,61.3
Arunachal Pradesh,1924,85.7,45.1,74.1,162.4,515.7,1165.0,942.7,713.8,410.8,303.3,31.9,0.0,4450.5,130.8,752.2,3232.3,335.2
Arunachal Pradesh,1925,80.6,114.0,143.3,223.0,587.2,611.6,611.0,684.7,1222.0,153.2,5.1,4.1,4439.8,194.6,953.5,3129.3,162.4
Arunachal Pradesh,1926,38.1,40.8,179.1,249.7,248.1,675.2,978.7,445.6,286.9,311.5,18.6,49.3,3521.6,78.9,676.9,2386.4,379.4
Arunachal Pradesh,1927,48.3,208.5,88.1,384.0,164.0,1045.4,923.2,727.8,1108.9,537.2,17.8,0.0,5253.2,256.8,636.1,3805.3,555.0
Arunachal Pradesh,1928,48.9,39.7,118.2,123.4,431.9,1168.3,993.6,981.2,706.1,633.5,25.6,2.3,5272.7,88.6,673.5,3849.2,661.4
Arunachal Pradesh,1929,144.8,59.2,124.3,492.3,615.8,853.0,614.4,670.0,384.3,188.0,64.5,109.5,4320.2,204.1,1232.4,2521.8,362.0
Arunachal Pradesh,1930,64.4,84.3,202.5,565.4,148.9,720.9,376.2,1055.5,637.0,361.1,93.2,24.9,4334.1,148.7,916.8,2789.5,479.1
Arunachal Pradesh,1931,61.3,189.7,231.6,502.7,277.7,1149.4,1399.9,337.7,480.7,157.4,37.8,46.2,4872.1,251.0,1012.0,3367.7,241.3
Arunachal Pradesh,1932,70.2,110.3,105.5,282.7,661.6,1065.2,521.2,907.8,682.9,152.2,231.4,59.9,4850.9,180.5,1049.8,3177.1,443.5
Arunachal Pradesh,1933,56.0,59.4,101.6,267.9,435.3,782.1,743.2,685.2,376.1,217.9,40.6,8.1,3773.3,115.4,804.8,2586.5,266.6
Arunachal Pradesh,1934,84.9,88.3,128.3,595.1,454.5,1024.6,935.9,640.9,382.6,141.6,77.0,21.9,4575.7,173.2,1177.9,2984.0,240.6
Arunachal Pradesh,1935,18.1,143.6,169.7,211.2,299.9,1147.1,489.9,968.8,631.6,21.8,44.4,27.4,4173.7,161.8,680.9,3237.5,93.6
Arunachal Pradesh,1936,105.9,175.2,151.7,374.7,295.7,833.1,1132.8,668.4,584.3,216.5,122.8,127.6,4788.9,281.1,822.2,3218.6,467.0
Arunachal Pradesh,1937,19.9,105.6,91.2,261.0,399.0,456.4,611.6,816.9,339.7,239.8,16.7,17.3,3375.1,125.5,751.2,2224.6,273.8
Arunachal Pradesh,1938,144.8,121.6,340.5,395.3,306.5,1511.3,1355.1,790.8,877.3,220.6,59.7,5.6,6129.0,266.4,1042.3,4534.5,285.8
Arunachal Pradesh,1939,13.6,140.5,112.7,388.1,314.6,1132.5,838.5,310.2,476.4,157.6,6.2,7.7,3898.7,154.2,815.5,2757.6,171.4
Arunachal Pradesh,1940,12.7,168.5,381.8,133.9,480.5,511.0,1067.9,340.5,791.4,154.6,12.4,44.3,4099.3,181.2,996.2,2710.7,211.3
Arunachal Pradesh,1941,37.4,101.7,157.9,245.4,652.4,518.1,935.9,729.2,687.0,89.7,19.6,45.9,4220.2,139.1,1055.7,2870.3,155.2
Arunachal Pradesh,1942,15.8,164.9,277.8,272.4,618.9,1182.6,457.5,438.9,357.6,8.7,32.1,1.1,3828.2,180.7,1169.1,2436.6,41.9
Arunachal Pradesh,1943,164.5,46.3,286.3,322.6,656.6,712.3,688.1,501.0,727.7,155.4,43.0,22.8,4326.7,210.8,1265.4,2629.2,221.3
Arunachal Pradesh,1944,73.1,67.0,128.4,179.9,664.6,935.9,483.6,307.4,656.1,334.8,26.0,47.5,3904.3,140.1,972.9,2383.0,408.4
Arunachal Pradesh,1945,43.4,107.8,151.3,282.9,366.0,420.2,960.0,771.3,328.6,187.7,1.3,28.7,3649.3,151.2,800.2,2480.1,217.7
Arunachal Pradesh,1946,1.8,73.2,141.7,238.3,631.2,448.6,1212.2,478.7,540.4,215.9,25.4,3.8,4011.2,75.1,1011.2,2679.9,245.1
Arunachal Pradesh,1947,37.8,68.5,158.6,460.2,494.4,650.2,1245.0,417.9,503.8,297.3,9.5,25.9,4369.1,106.3,1113.2,2816.9,332.6
Arunachal Pradesh,1948,35.6,119.5,136.1,441.1,1168.6,889.5,2362.8,603.3,350.4,150.1,52.7,21.4,6331.1,155.1,1745.8,4206.0,224.2
Arunachal Pradesh,1949,80.1,88.1,287.4,436.9,567.2,943.9,1002.0,672.6,482.0,224.9,39.6,50.1,4874.7,168.1,1291.5,3100.5,314.6
Arunachal Pradesh,1950,38.6,92.8,205.8,425.2,274.2,751.8435385973498,377.6,241.8,285.8,356.0,49.5,43.9,3872.087267701354,131.4,905.2,2587.728225516228,449.4
Arunachal Pradesh,1951,31.8,65.3,309.9,441.0,344.5,757.8,554.7,278.5,383.7,101.8,46.2,39.1,3354.2,97.1,1095.3,1974.7,187.1
Arunachal Pradesh,1952,17.2,24.5,189.6,151.5,235.1,276.8,320.6,481.1,368.2,257.9,43.9,29.7,2396.1,41.7,576.2,1446.7,331.5
Arunachal Pradesh,1953,56.4,106.9,236.0,214.9,314.9,409.9,512.5,245.3,449.8,216.63088279558815,10.4,23.4,3793.7759866365013,163.3,765.8,1617.5,278.94559425898206
Arunachal Pradesh,1957,49.12085712275342,94.12686894374986,157.89699318764156,246.9,448.9,608.1,1219.4,542.6,505.8,146.6,17.1,40.6,3689.360945216693,143.2505820031363,816.6058349193272,2875.9,204.3
Arunachal Pradesh,1958,98.4,67.5,32.9,138.5,698.6,511.2,457.7,1664.6,705.2,669.4,2.5,17.0,5063.5,165.9,870.0,3338.7,688.9
Arunachal Pradesh,1959,83.2,137.9,104.5,146.4,671.8,812.9,1137.7,333.2,508.8,247.0,12.1,0.0,4195.5,221.1,922.7,2792.6,259.1
Arunachal Pradesh,1960,8.0,26.8,53.2,137.1,210.7,653.9,1296.8,251.3,1034.8,13.0,13.4,10.4,3709.4,34.8,401.0,3236.8,36.8
Arunachal Pradesh,1961,50.0,204.2,289.6,181.0,492.3,595.5,738.3,547.9,256.2,260.5,57.1,3.9,3676.5,254.2,962.9,2137.9,321.5
Arunachal Pradesh,1962,37.2,87.1,45.1,250.3,601.9,1088.8,758.1,1405.9,222.4,255.6,36.20465440720659,24.768152639488292,3558.842143441936,124.3,897.3,3475.2,262.69616600182917
Arunachal Pradesh,1963,14.6,35.2,168.6,262.6,346.4,755.4,817.4,1199.3,366.4,136.4,20.0,15.7,4138.0,49.8,777.6,3138.5,172.1
Arunachal Pradesh,1964,55.4,90.3,81.1,219.7,286.4,1432.8,1506.1,492.1,465.1,246.2,12.2,71.9,4959.3,145.7,587.2,3896.1,330.3
Arunachal Pradesh,1965,37.4,120.7,103.7,254.4,306.9,404.7,315.8,351.3,172.9,51.5,72.6,4.9,2196.8,158.1,665.0,1244.7,129.0
Arunachal Pradesh,1966,22.4,91.5,98.4,180.2,177.9,473.2,432.7,411.6,197.6,78.9,39.0,6.3,2209.6,113.8,456.5,1515.1,124.2
Arunachal Pradesh,1967,13.3,45.5,147.9,96.6,164.0,253.1,434.5,220.8,212.8,58.5,10.0,11.5,1668.5,58.8,408.5,1121.2,80.0
Arunachal Pradesh,1968,54.2,41.4,135.9,117.6,307.2,510.1,404.8,227.5,243.5,75.8,12.5,8.4,2139.0,95.7,560.7,1385.9,96.8
Arunachal Pradesh,1969,19.2,10.0,33.8,127.0,202.3,412.3,405.1,333.9,241.4,42.9,34.8,15.1,1877.7,29.2,363.1,1392.7,92.8
Arunachal Pradesh,1970,49.2,78.8,57.4,108.8,213.4,409.6,377.9,245.4,287.4,138.6,6.9,0.0,1973.4,128.0,379.7,1320.2,145.5
Arunachal Pradesh,1971,56.0,67.8,47.1,121.8,222.4,446.0,385.5,288.2,239.6,235.1,67.8,7.3,2184.5,123.8,391.3,1359.3,310.2
Arunachal Pradesh,1972,39.2,114.2,108.3,231.5,299.5,314.4,438.3,270.7,334.5,83.3,25.9,21.5,2281.3,153.5,639.3,1357.9,130.7
Arunachal Pradesh,1973,136.4,147.1,82.3,215.3,256.5,571.1,284.8,271.3,258.3,110.2,88.9,35.4,2457.5,283.5,554.0,1385.5,234.4
Arunachal Pradesh,1974,130.9,95.4,127.8,272.6,248.3,466.7,648.9,446.8,461.2,121.1,14.0,30.3,3063.9,226.3,648.7,2023.5,165.4
Arunachal Pradesh,1975,17.3,76.9,101.7,165.1,188.0,268.5,427.0,185.2,297.0,451.6,21.5,13.6,2213.3,94.2,454.8,1177.7,486.6
Arunachal Pradesh,1976,8.9,112.9,168.0,229.3,210.7,506.3,375.4,357.4,177.5,139.7,87.9,45.6,2419.5,121.8,608.0,1416.7,273.1
Arunachal Pradesh,1977,71.2,133.5,209.3,560.2,417.8,543.5,484.7,610.1,311.9,213.5,141.0,77.7,3774.3,204.6,1187.3,1950.2,432.2
Arunachal Pradesh,1978,37.1,82.2,150.6,216.4,345.6,577.2,357.5,172.4,310.4,133.0,146.1,2.5,2531.0,119.3,712.6,1417.4,281.6
Arunachal Pradesh,1979,47.4,81.6,138.2,158.8,210.3,239.4,665.4,296.9,417.5,409.6,27.4,81.2,2773.6,129.0,507.2,1619.2,518.3
Arunachal Pradesh,1980,65.6,130.4,251.4,372.0,245.5,530.9,514.1,544.7,367.4,185.4,7.8,0.2,3215.3,195.9,868.9,1957.1,193.3
Arunachal Pradesh,1981,93.1,136.1,255.2,197.4,285.0,494.9,549.3,360.6,262.6,71.8,29.3,55.5,2790.9,229.2,737.6,1667.4,156.7
Arunachal Pradesh,1982,6.4,100.4,151.2,335.3,241.4,429.8,593.0,197.0,526.6,82.3,53.8,62.2,2779.5,106.8,727.9,1746.4,198.3
Arunachal Pradesh,1983,65.4,171.1,217.6,351.2,301.9,551.0,563.2,389.9,476.4,191.7,14.9,40.8,3335.3,236.5,870.7,1980.6,247.4
Arunachal Pradesh,1984,98.1,42.8,166.9,389.3,448.7,417.3,671.0,309.2,455.5,184.1,5.7,89.5,3278.0,140.8,1004.9,1853.0,279.3
Arunachal Pradesh,1985,54.1,81.0,255.6,347.1,345.5,506.0,657.8,326.3,502.2,116.6,25.4,48.8,3266.2,135.0,948.2,1992.2,190.7
Arunachal Pradesh,1986,19.3,90.1,122.8,335.3,101.8,402.5,453.7,355.3,387.6,176.6,36.6,14.0,2495.6,109.5,559.8,1599.1,227.2
Arunachal Pradesh,1987,3.7,72.5,147.7,352.0,230.8,501.5,754.9,558.8,646.6,101.1,24.1,39.6,3433.2,76.2,730.4,2461.9,164.8
Arunachal Pradesh,1988,50.9,118.3,250.7,278.9,535.9,287.0,868.1,815.6,486.3,416.4,34.2,13.1,4155.3,169.2,1065.4,2457.0,463.6
Arunachal Pradesh,1989,52.6,171.9,92.9,388.7,239.7,484.2,640.7,305.3,526.5,281.7,77.9,19.6,3281.6,224.5,721.2,1956.8,379.1
Arunachal Pradesh,1990,54.8,112.4,149.0,289.9,366.2,857.2,534.0,352.8,625.5,240.6,2.0,19.7,3604.0,167.2,805.1,2369.5,262.3
Arunachal Pradesh,1991,24.9,86.0,110.7,193.3,423.7,608.3,607.7,603.4,484.5,189.0,22.2,80.8,3434.4,110.9,727.7,2303.9,291.9
Arunachal Pradesh,1992,33.2,128.9,184.6,196.4,239.2,522.9,557.2,294.3,328.2,201.5,11.5,8.9,2707.0,162.1,620.3,1702.7,221.8
Arunachal Pradesh,1993,95.7,125.4,134.4,130.6,408.3,569.5,619.2,691.9,323.1,228.6,14.7,7.5,3348.9,221.1,673.3,2203.7,250.8
Arunachal Pradesh,1994,48.2,72.6,215.3,232.1,382.9,416.1,233.0,280.2,225.0,161.6,14.1,6.2,2287.4,120.8,830.3,1154.4,181.9
Arunachal Pradesh,1995,20.6,79.9,84.3,198.8,363.9,686.9,714.5,328.8,425.1,82.4,51.0,32.6,3068.8,100.5,647.1,2155.2,166.0
Arunachal Pradesh,1996,35.7,56.2,163.6,171.4,398.2,316.2,593.0,372.1,191.2,212.5,9.1,1.4,2520.5,91.8,733.1,1472.5,223.0
Arunachal Pradesh,1997,26.2,68.5,158.5,94.7,212.6,548.0,395.2,237.0,403.5,58.5,45.9,26.3,2274.9,94.6,465.8,1583.7,130.7
Arunachal Pradesh,1998,26.7,78.8,193.6,125.0,275.0,839.8,823.8,807.0,236.8,187.2,20.5,2.5,3616.7,105.6,593.6,2707.4,210.2
Arunachal Pradesh,1999,7.9,6.1,40.4,159.6,343.2,450.0,376.9,438.1,254.0,207.9,28.3,4.3,2316.6,14.0,543.2,1519.0,240.4
Arunachal Pradesh,2000,54.1,47.1,139.9,293.8,267.2,459.8,395.4,387.4,407.4,81.3,53.9,9.6,2596.8,101.2,700.8,1650.0,144.8
Arunachal Pradesh,2001,53.1,66.6,134.9,229.9,195.6,277.2,302.6,279.9,288.1,173.8,19.3,14.9,2036.0,119.7,560.5,1147.8,208.0
Arunachal Pradesh,2002,74.2,37.2,126.3,248.2,197.1,396.8,604.0,290.7,257.9,94.0,45.0,17.9,2389.2,111.4,571.6,1549.4,156.9
Arunachal Pradesh,2003,22.9,83.2,109.6,182.0,173.5,424.3,645.3,327.2,259.9,182.6,25.0,16.2,2451.8,106.1,465.2,1656.6,223.9
